HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0000939,S-Adenosylhomocysteine,C14H20N6O5S,384.1215887,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)C(O)=O,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
HMDB0001185,S-Adenosylmethionine,C15H23N6O5S,399.1445153,C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,MEFKEPWMEQBLKI-AIRLBKTGSA-O
HMDB0000271,Sarcosine,C3H7NO2,89.04767846,CNCC(O)=O,FSYKKLYZXJSNPZ-UHFFFAOYSA-N
HMDB0029415,S-Carboxymethyl-L-cysteine,C5H9NO4S,179.0252288,NC(CSCC(O)=O)C(O)=O,GBFLZEXEOZUWRN-UHFFFAOYSA-N
HMDB0006088,scyllo-Inositol,C6H12O6,180.0633881,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDAISMWEOUEBRE-CDRYSYESSA-N
HMDB0000792,Sebacic_acid,C10H18O4,202.1205091,OC(=O)CCCCCCCCC(O)=O,CXMXRPHRNRROMY-UHFFFAOYSA-N
HMDB0036323,"Secoisolariciresinol_9,9'-diglucoside",C32H46O16,686.2785854,COC1=CC(CC(COC2OC(CO)C(O)C(O)C2O)C(COC2OC(CO)C(O)C(O)C2O)CC2=CC(OC)=C(O)C=C2)=CC=C1O,SBVBJPHMDABKJV-UHFFFAOYSA-N
HMDB0003219,Sedoheptulose,C7H14O7,210.0739528,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@H](O)[C@@H]1O,HAIWUXASLYEWLM-BNWJMWRWSA-N
HMDB0000259,Serotonin,C10H12N2O,176.094963,NCCC1=CNC2=C1C=C(O)C=C2,QZAYGJVTTNCVMB-UHFFFAOYSA-N
HMDB0029042,Serylisoleucine,C9H18N2O4,218.1266571,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(O)=O,BXLYSRPHVMCOPS-ACZMJKKPSA-N
HMDB0029043,Serylleucine,C9H18N2O4,218.1266571,CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,NFDYGNFETJVMSE-BQBZGAKWSA-N
HMDB0029046,Serylphenylalanine,C12H16N2O4,252.111007,N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,PPQRSMGDOHLTBE-UWVGGRQHSA-N
HMDB0029047,Serylproline,C8H14N2O4,202.0953569,N[C@@H](CO)C(=O)N1CCC[C@H]1C(O)=O,WBAXJMCUFIXCNI-WDSKDSINSA-N
HMDB0029052,Serylvaline,C8H16N2O4,204.111007,CC(C)[C@H](NC(=O)[C@@H](N)CO)C(O)=O,ILVGMCVCQBJPSH-WDSKDSINSA-N
HMDB0006589,Sialyllacto-N-tetraose_a,C37H62N2O29,998.343824,CC(=O)N[C@@H]1[C@@H](O)C[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC3[C@H](O)[C@@H](CO)O[C@@H](OC4[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@@H]4O)[C@@H]3NC(C)=O)[C@@H]2O)(OC1[C@H](O)[C@H](O)CO)C(O)=O,QUOQJNYANJQSDA-MHQSSNGYSA-N
HMDB0006600,Sialyllacto-N-tetraose_b,C37H62N2O29,998.343824,CC(=O)N[C@@H]1[C@@H](O)C[C@@](OC[C@H]2O[C@@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@@H]3O)[C@H](NC(C)=O)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H]2O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O,SFMRPVLZMVJKGZ-JRZQLMJNSA-N
HMDB0006631,Sialyllacto-N-tetraose_c,C37H62N2O29,998.343824,CC(=O)NC1C(O)C(OC2OC(COC3(CC(O)C(NC(C)=O)C(O3)C(O)C(O)CO)C(O)=O)C(O)C(O)C2O)C(CO)OC1OC1C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C1O,SXMGGNXBTZBGLU-UHFFFAOYSA-N
HMDB0032616,Sinapic_acid,C11H12O5,224.0684735,COC1=CC(\C=C\C(O)=O)=CC(OC)=C1O,PCMORTLOPMLEFB-ONEGZZNKSA-N
HMDB0039843,S-Methyl_3-methylthiobutyrate,C6H12OS,132.060886,CSC(=O)CC(C)C,MPLWTJZAFOVXKP-UHFFFAOYSA-N
HMDB0031191,S-Methyl_butanethioate,C5H10OS,118.0452359,CCCC(=O)SC,GRLJIIJNZJVMGP-UHFFFAOYSA-N
HMDB0031189,S-Methyl_thioacetate,C3H6OS,90.01393581,CSC(C)=O,OATSQCXMYKYFQO-UHFFFAOYSA-N
HMDB0038670,S-Methylmethionine,C6H14NO2S,164.0739761,C[S+](C)CCC(N)C(O)=O,YDBYJHTYSHBBAU-UHFFFAOYSA-O
HMDB0000247,Sorbitol,C6H14O6,182.0790382,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,FBPFZTCFMRRESA-JGWLITMVSA-N
HMDB0001257,Spermidine,C7H19N3,145.1578976,NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N
HMDB0001256,Spermine,C10H26N4,202.2157468,NCCCNCCCCNCCCN,PFNFFQXMRSDOHW-UHFFFAOYSA-N
HMDB0000256,Squalene,C30H50,410.3912516,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,YYGNTYWPHWGJRM-AAJYLUCBSA-N
HMDB0002384,Stearaldehyde,C18H36O,268.2766158,CCCCCCCCCCCCCCCCCC=O,FWWQKRXKHIRPJY-UHFFFAOYSA-N
HMDB0004157,Stercobilinogen,C33H48N4O6,596.3573853,[H][C@@]1(CC2=C(C)C(CCC(O)=O)=C(CC3=C(CCC(O)=O)C(C)=C(C[C@]4([H])NC(=O)[C@H](C)[C@H]4CC)N3)N2)NC(=O)[C@H](CC)[C@H]1C,VKGRRZVYCXLHII-OLFWPHQKSA-N
HMDB0000893,Suberic_acid,C8H14O4,174.0892089,OC(=O)CCCCCCC(O)=O,TYFQFVWCELRYAO-UHFFFAOYSA-N
HMDB0258538,Succinamic_acid,C4H7NO3,117.0425931,N=C(O)CCC(=O)O,JDVPQXZIJDEHAN-UHFFFAOYSA-N
HMDB0000254,Succinic_Acid,C4H6O4,118.0266087,O=C(O)CCC(=O)O,KDYFGRWQOYBRFD-UHFFFAOYSA-N
HMDB0032523,Succinic_anhydride,C4H4O3,100.016044,O=C1CCC(=O)O1,RINCXYDBBGOEEQ-UHFFFAOYSA-N
HMDB0240653,Succinimide,C4H5NO2,99.03202841,O=C1CCC(O)=N1,KZNICNPSHKQLFF-UHFFFAOYSA-N
HMDB0001022,Succinyl-CoA,C25H40N7O19P3S,867.1312524,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCSC(=O)CCC(=O)O,VNOYUJKHFWYWIR-ITIYDSSPSA-N
HMDB0031554,Sucralose,C12H19Cl3O8,396.0145506,OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,BAQAVOSOZGMPRM-UHFFFAOYSA-N
HMDB0000258,Sucrose,C12H22O11,342.1162115,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,CZMRCDWAGMRECN-UGDNZRGBSA-N
HMDB0001448,Sulfate,H2O4S,97.96737954,OS(O)(=O)=O,QAOWNCQODCNURD-UHFFFAOYSA-N
HMDB0000907,Sulfolithocholic_acid,C24H40O6S,456.25456,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2C[C@@H](CC[C@]12C)OS(O)(=O)=O,AXDXVEYHEODSPN-YPLGJCPNSA-N
HMDB0002639,Sulfolithocholylglycine,C26H43NO7S,513.2760237,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCC(=O)NCC(O)=O,FHXBAFXQVZOILS-OETIFKLTSA-N
HMDB0002432,Sumiki's_acid,C6H6O4,142.0266087,OCC1=CC=C(O1)C(O)=O,PCSKKIUURRTAEM-UHFFFAOYSA-N
HMDB0003334,Symmetric_dimethylarginine,C8H18N4O2,202.1429758,CN\C(NCCC[C@H](N)C(O)=O)=N/C,HVPFXCBJHIIJGS-LURJTMIESA-N
HMDB0000251,Taurine,C2H7NO3S,125.0146641,NCCS(O)(=O)=O,XOAAWQZATWQOTB-UHFFFAOYSA-N
HMDB0000951,Taurochenodesoxycholic_acid,C26H45NO6S,499.2967592,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,BHTRKEVKTKCXOH-BJLOMENOSA-N
HMDB0000036,Taurocholic_acid,C26H45NO7S,515.2916738,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,WBWWGRHZICKQGZ-HZAMXZRMSA-N
HMDB0002581,Taurocholic_acid_3-sulfate,C26H45NO10S2,595.2484886,[H][C@]12C[C@@H](O)C3C4CCC([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]4(C)[C@@H](O)CC3[C@@]1(C)CC[C@H](C2)OS(O)(=O)=O,LKTXOQJJFLAZRW-XVBIMYNNSA-N
HMDB0000896,Taurodeoxycholic_acid,C26H45NO6S,499.2967592,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,AWDRATDZQPNJFN-VAYUFCLWSA-N
HMDB0002580,Taurolithocholic_acid_3-sulfate,C26H45NO8S2,563.2586594,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCC(=O)NCCS(O)(=O)=O,HSNPMXROZIQAQD-GBURMNQMSA-N
HMDB0000874,Tauroursodeoxycholic_acid,C26H45NO6S,499.2967592,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)CC2C[C@H](O)CC[C@]12C,BHTRKEVKTKCXOH-VSHSPWMTSA-N
HMDB0000872,Tetradecanedioic_acid,C14H26O4,258.1831093,OC(=O)CCCCCCCCCCCCC(O)=O,HQHCYKULIHKCEB-UHFFFAOYSA-N
HMDB0094708,Tetraethylene_glycol,C8H18O5,194.1154237,OCCOCCOCCOCCO,UWHCKJMYHZGTIT-UHFFFAOYSA-N
HMDB0000027,Tetrahydrobiopterin,C9H15N5O3,241.1174893,[H][C@@]1(CNC2=C(N1)C(=O)N=C(N)N2)[C@@H](O)[C@H](C)O,FNKQXYHWGSIFBK-RPDRRWSUSA-N
HMDB0000903,Tetrahydrocortisone,C21H32O5,364.2249741,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C,SYGWGHVTLUBCEM-SDYDLROXSA-N
HMDB0000879,Tetrahydrodeoxycorticosterone,C21H34O3,334.2507949,[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C,CYKYBWRSLLXBOW-GDYGHMJCSA-N
C00101,Tetrahydrofolate,C19H23N7O6,445.171,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,MSTNYGQPCMXVAQ-RYUDHWBXSA-N
HMDB0000235,Thiamine,C12H17N4OS,265.1117586,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,JZRWCGZRTZMZEH-UHFFFAOYSA-N
HMDB0001453,Thiocyanate,CNS,57.97569358,[S-]C#N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M
HMDB0062164,Thioproline,C4H7NO2S,133.0197495,OC(=O)[C@@H]1CSCN1,DZLNHFMRPBPULJ-VKHMYHEASA-N
HMDB0000943,Threonic_acid,C4H8O5,136.0371734,OC[C@H](O)[C@@H](O)C(O)=O,JPIJQSOTBSSVTP-STHAYSLISA-N
HMDB0029064,Threonylisoleucine,C10H20N2O4,232.1423071,CC[C@H](C)[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(O)=O,LUMXICQAOKVQOB-YWIQKCBGSA-N
HMDB0029065,Threonylleucine,C10H20N2O4,232.1423071,CC(C)C[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(O)=O,BQBCIBCLXBKYHW-CSMHCCOUSA-N
HMDB0029068,Threonylphenylalanine,C13H18N2O4,266.1266571,C[C@@H](O)[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,IQHUITKNHOKGFC-MIMYLULJSA-N
HMDB0029074,Threonylvaline,C9H18N2O4,218.1266571,CC(C)[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(O)=O,CKHWEVXPLJBEOZ-VQVTYTSYSA-N
HMDB0000273,Thymidine,C10H14N2O5,242.0902715,CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,IQFYYKKMVGJFEH-XLPZGREQSA-N
HMDB0000262,Thymine,C5H6N2O2,126.0429274,CC1=CNC(=O)NC1=O,RWQNBRDOKXIBIV-UHFFFAOYSA-N
HMDB0000909,trans-4-Hydroxycyclohexylacetic_acid,C8H14O3,158.0942943,O[C@H]1CC[C@H](CC(O)=O)CC1,ALTAAUJNHYWOGS-LJGSYFOKSA-N
HMDB0002349,trans-trans-Muconic_acid,C6H6O4,142.0266087,OC(=O)\C=C\C=C\C(O)=O,TXXHDPDFNKHHGW-ZPUQHVIOSA-N
HMDB0062562,Trans-urocanate,C6H6N2O2,138.0429274,OC(=O)C=CC1=CN=CN1,LOIYMIARKYCTBW-UHFFFAOYSA-N
HMDB0304506,trans-Zeatin_riboside,C15H21N5O5,351.1543,C/C(=C\CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO,GOSWTRUMMSCNCW-HNNGNKQASA-N
C16429,trans-Zeatin_riboside_diphosphate,C15H23N5O11P2,511.0869,C/C(=C\CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)/CO,MXFPFNSSZYNJGX-HNNGNKQASA-N
C16430,trans-Zeatin_riboside_monophosphate,C15H22N5O8P,431.1206,C/C(=C\CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)/CO,IRILMCCKFANGJQ-HNNGNKQASA-N
C16428,trans-Zeatin_riboside_triphosphate,C15H24N5O14P3,591.0533,C/C(=C\CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)/CO,AOFQQLZNDSBFLN-HNNGNKQASA-N
HMDB0012201_,trans-Zeatin-7-beta-D-glucoside,C16H23N5O6,381.1648,C/C(=C\CNC1=NC=NC2=C1N(C=N2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)/CO,HTDHRCLVWUEXIS-HNVSNYHQSA-N
HMDB0000875,Trigonelline,C7H7NO2,137.0476785,C[N+]1=CC=CC(=C1)C([O-])=O,WWNNZCOKKKDOPX-UHFFFAOYSA-N
HMDB0000906,Trimethylamine,C3H9N,59.07349929,CN(C)C,GETQZCLCWQTVFV-UHFFFAOYSA-N
HMDB0000925,Trimethylamine_N-oxide,C3H9NO,75.06841391,C[N+](C)(C)[O-],UYPYRKYUKCHHIB-UHFFFAOYSA-N
HMDB0000303,Tryptamine,C10H12N2,160.1000484,NCCC1=CNC2=C1C=CC=C2,APJYDQYYACXCRM-UHFFFAOYSA-N
HMDB0029076,Tryptophyl-Alanine,C14H17N3O3,275.1269914,CC(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(O)=O,OHGNSVACHBZKSS-UHFFFAOYSA-N
HMDB0029082,Tryptophyl-Glutamate,C16H19N3O5,333.1324707,NC(CC1=CNC2=C1C=CC=C2)C(=O)NC(CCC(O)=O)C(O)=O,PWIQCLSQVQBOQV-UHFFFAOYSA-N
HMDB0029083,Tryptophyl-Glycine,C13H15N3O3,261.1113413,NC(CC1=CNC2=C1C=CC=C2)C(=O)NCC(O)=O,UYKREHOKELZSPB-UHFFFAOYSA-N
HMDB0029086,Tryptophyl-Isoleucine,C17H23N3O3,317.1739416,CCC(C)C(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(O)=O,PITVQFJBUFDJDD-UHFFFAOYSA-N
HMDB0029087,Tryptophyl-Leucine,C17H23N3O3,317.1739416,CC(C)CC(N=C(O)C(N)CC1=CNC2=CC=CC=C12)C(O)=O,LYMVXFSTACVOLP-UHFFFAOYSA-N
HMDB0029090,Tryptophyl-Phenylalanine,C20H21N3O3,351.1582915,NC(CC1=CNC2=C1C=CC=C2)C(=O)NC(CC1=CC=CC=C1)C(O)=O,IMMPMHKLUUZKAZ-UHFFFAOYSA-N
HMDB0029091,Tryptophyl-Proline,C16H19N3O3,301.1426415,NC(CC1=CNC2=C1C=CC=C2)C(=O)N1CCCC1C(O)=O,DXYQIGZZWYBXSD-UHFFFAOYSA-N
HMDB0029094,Tryptophyl-Tryptophan,C22H22N4O3,390.1691906,NC(CC1=CNC2=C1C=CC=C2)C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,NQIHMZLGCZNZBN-UHFFFAOYSA-N
HMDB0029095,Tryptophyl-Tyrosine,C20H21N3O4,367.1532062,NC(CC1=CNC2=C1C=CC=C2)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,TYYLDKGBCJGJGW-UHFFFAOYSA-N
HMDB0029096,Tryptophyl-Valine,C16H21N3O3,303.1582915,CC(C)C(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(O)=O,LWFWZRANSFAJDR-UHFFFAOYSA-N
HMDB0000306,Tyramine,C8H11NO,137.084064,NCCC1=CC=C(O)C=C1,DZGWFCGJZKJUFP-UHFFFAOYSA-N
HMDB0006409,Tyramine-O-sulfate,C8H11NO4S,217.0408788,NCCC1=CC=C(OS(O)(=O)=O)C=C1,DYDUXGMDSXJQFT-UHFFFAOYSA-N
HMDB0029098,Tyrosyl-Alanine,C12H16N2O4,252.111007,CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,NLKUJNGEGZDXGO-UHFFFAOYSA-N
HMDB0029104,Tyrosyl-Glutamate,C14H18N2O6,310.1164863,NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,PDSLRCZINIDLMU-UHFFFAOYSA-N
HMDB0029103,Tyrosyl-Glutamine,C14H19N3O5,309.1324707,NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(N)=O)C(O)=O,UBAQSAUDKMIEQZ-UHFFFAOYSA-N
HMDB0029106,Tyrosylhydroxyproline,C14H18N2O5,294.1215717,N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1C[C@H](O)C[C@H]1C(O)=O,FTWOPDCJCRFTHX-WOPDTQHZSA-N
HMDB0029108,Tyrosyl-Isoleucine,C15H22N2O4,294.1579572,CCC(C)C(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,QJKMCQRFHJRIPU-UHFFFAOYSA-N
HMDB0029109,Tyrosyl-Leucine,C15H22N2O4,294.1579572,CC(C)CC(N=C(O)C(N)CC1=CC=C(O)C=C1)C(O)=O,AUEJLPRZGVVDNU-UHFFFAOYSA-N
HMDB0029112,Tyrosyl-Phenylalanine,C18H20N2O4,328.1423071,NC(CC1=CC=C(O)C=C1)C(=O)NC(CC1=CC=CC=C1)C(O)=O,CGWAPUBOXJWXMS-UHFFFAOYSA-N
HMDB0029117,Tyrosyl-Tyrosine,C18H20N2O5,344.1372217,NC(CC1=CC=C(O)C=C1)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,JAQGKXUEKGKTKX-UHFFFAOYSA-N
HMDB0029118,Tyrosyl-Valine,C14H20N2O4,280.1423071,CC(C)C(N=C(O)C(N)CC1=CC=C(O)C=C1)C(O)=O,OYOQKMOWUDVWCR-UHFFFAOYSA-N
HMDB0030941,Undecanal,C11H22O,170.1670653,CCCCCCCCCCC=O,KMPQYAYAQWNLME-UHFFFAOYSA-N
HMDB0031445,Undecane,C11H24,156.1878008,CCCCCCCCCCC,RSJKGSCJYJTIGS-UHFFFAOYSA-N
HMDB0000888,Undecanedioic_acid,C11H20O4,216.1361591,OC(=O)CCCCCCCCCC(O)=O,LWBHHRRTOZQPDM-UHFFFAOYSA-N
HMDB0000947,Undecanoic_acid,C11H22O2,186.1619799,CCCCCCCCCCC(O)=O,ZDPHROOEEOARMN-UHFFFAOYSA-N
HMDB0000300,Uracil,C4H4N2O2,112.0272774,O=C1NC=CC(=O)N1,ISAKRJDGNUQOIC-UHFFFAOYSA-N
HMDB0000294,Urea,CH4N2O,60.03236275,NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N
HMDB0000026,Ureidopropionic_acid,C4H8N2O3,132.0534921,NC(=O)NCCC(O)=O,JSJWCHRYRHKBBW-UHFFFAOYSA-N
HMDB0000828,Ureidosuccinic_acid,C5H8N2O5,176.0433214,NC(=O)N[C@@H](CC(O)=O)C(O)=O,HLKXYZVTANABHZ-REOHCLBHSA-N
HMDB0000289,Uric_acid,C5H4N4O3,168.02834,O=C1NC2=C(N1)C(=O)NC(=O)N2,LEHOTFFKMJEONL-UHFFFAOYSA-N
HMDB0000296,Uridine,C9H12N2O6,244.0695361,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,DRTQHJPVMGBUCF-XVFCMESISA-N
HMDB0011640,"Uridine_2',3'-cyclic_phosphate",C9H11N2O8P,306.0253019,OC[C@H]1O[C@H]([C@@H]2OP(O)(=O)O[C@H]12)N1C=CC(=O)NC1=O,HWDMHJDYMFRXOX-XVFCMESISA-N
HMDB0060282,Uridine_3'-monophosphate,C9H13N2O9P,324.0358666,[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,FOGRQMPFHUHIGU-XVFCMESISA-N
HMDB0000288,Uridine_5'-monophosphate,C9H13N2O9P,324.0358666,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,DJJCXFVJDGTHFX-XVFCMESISA-N
HMDB0000286,Uridine_diphosphate_glucose,C15H24N2O17P2,566.0550206,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,HSCJRCZFDFQWRP-JZMIEXBBSA-N
HMDB0004160,Urobilin,C33H42N4O6,590.3104351,[H]C(C1=C(CCC(O)=O)C(C)=C(CC2NC(=O)C(C)=C2CC)N1)=C1N=C(CC2NC(=O)C(CC)=C2C)C(C)=C1CCC(O)=O,KDCCOOGTVSRCHX-UHFFFAOYSA-N
HMDB0004158,Urobilinogen,C33H42N4O6,590.3104351,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1,KSQFFJKKJAEKTB-UHFFFAOYSA-N
HMDB0000301,Urocanic_acid,C6H6N2O2,138.0429274,OC(=O)\C=C\C1=CNC=N1,LOIYMIARKYCTBW-OWOJBTEDSA-N
HMDB0013695,Urolithin_A,C13H8O4,228.0422587,OC1=CC2=C(C=C1)C1=C(C=C(O)C=C1)C(=O)O2,RIUPLDUFZCXCHM-UHFFFAOYSA-N
HMDB0000892,Valeric_acid,C5H10O2,102.0680796,CCCCC(O)=O,NQPDZGIKBAWPEJ-UHFFFAOYSA-N
HMDB0094676,Val-Val-Val,C15H29N3O4,315.2158064,CC(C)C(N)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(O)=O,LSLXWOCIIFUZCQ-UHFFFAOYSA-N
HMDB0029120,Valylalanine,C8H16N2O3,188.1160924,CC(C)[C@H](N)C(=O)N[C@@H](C)C(O)=O,HSRXSKHRSXRCFC-WDSKDSINSA-N
HMDB0029121,Valylarginine,C11H23N5O3,273.1800896,CC(C)[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,IBIDRSSEHFLGSD-YUMQZZPRSA-N
HMDB0029123,Valylaspartic_acid,C9H16N2O5,232.1059216,CC(C)[C@H](N)C(=O)N[C@@H](CC(O)=O)C(O)=O,OBTCMSPFOITUIJ-FSPLSTOPSA-N
HMDB0029126,Valylglutamic_acid,C10H18N2O5,246.1215717,CC(C)[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O,UPJONISHZRADBH-XPUUQOCRSA-N
HMDB0029125,Valylglutamine,C10H19N3O4,245.1375561,CC(C)[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O,XXDVDTMEVBYRPK-XPUUQOCRSA-N
HMDB0029127,Valylglycine,C7H14N2O3,174.1004423,CC(C)[C@H](N)C(=O)NCC(O)=O,IOUPEELXVYPCPG-LURJTMIESA-N
HMDB0029129,Valylhistidine,C11H18N4O3,254.1378904,CC(C)[C@H](N)C(=O)N[C@@H](CC1=CN=CN1)C(O)=O,BNQVUHQWZGTIBX-IUCAKERBSA-N
HMDB0029130,Valylisoleucine,C11H22N2O3,230.1630426,CC[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O,PNVLWFYAPWAQMU-CIUDSAMLSA-N
HMDB0029131,Valylleucine,C11H22N2O3,230.1630426,CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O,XCTHZFGSVQBHBW-IUCAKERBSA-N
HMDB0029132,Valyllysine,C11H23N3O3,245.1739416,CC(C)[C@H](N)C(=O)N[C@@H](CCCCN)C(O)=O,JKHXYJKMNSSFFL-IUCAKERBSA-N
HMDB0029133,Valylmethionine,C10H20N2O3S,248.1194635,CSCC[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O,YSGSDAIMSCVPHG-YUMQZZPRSA-N
HMDB0029134,Valylphenylalanine,C14H20N2O3,264.1473925,CC(C)[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,GJNDXQBALKCYSZ-RYUDHWBXSA-N
HMDB0029136,Valylserine,C8H16N2O4,204.111007,CC(C)[C@H](N)C(=O)N[C@@H](CO)C(O)=O,STTYIMSDIYISRG-WDSKDSINSA-N
